TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
47	0.02538	2.69715	1.8595	3.40703	4.91991	4.61603	4.49366	6.49454	6.70424	6.42459	1.44336	1.60884	1.43795	2.41014	2.16105	3.47027	3.68558	1.934	5.2461	5.084	1.13933	1.5112	2.5487	5.40343	1.21488	5.19315	2.09882	1.76817	4.35545	4.15828	4.99962	4.32759	4.4085	1.71085	4.44202	5.01718	3.69203	4.22983	4.08774
48	0.02592	2.69698	1.85936	3.40653	4.91947	4.6154	4.49351	6.49359	6.70462	6.42497	1.44329	1.60889	1.43798	2.41014	2.16107	3.46971	3.68493	1.93407	5.24635	5.08426	1.1393	1.51119	2.5486	5.40382	1.21489	5.19337	2.09867	1.76816	4.35527	4.15783	4.99894	4.32691	4.40891	1.7109	4.44118	5.01757	3.69193	4.22971	4.08764
49	0.02646	2.69681	1.85921	3.40604	4.91904	4.61478	4.49335	6.49269	6.70496	6.42533	1.44321	1.60895	1.438	2.41014	2.16109	3.46915	3.68428	1.93414	5.24657	5.08449	1.13928	1.51118	2.54849	5.40418	1.2149	5.19357	2.09854	1.76816	4.35508	4.15738	4.99828	4.32623	4.4093	1.71095	4.44037	5.01794	3.69183	4.22959	4.08753
50	0.027	2.69663	1.85907	3.40556	4.9186	4.61417	4.4932	6.49183	6.70529	6.42566	1.44314	1.60901	1.43803	2.41013	2.1611	3.4686	3.68364	1.93421	5.24677	5.0847	1.13925	1.51118	2.54839	5.40451	1.21491	5.19375	2.0984	1.76815	4.3549	4.15693	4.99761	4.32557	4.40966	1.711	4.43961	5.01828	3.69173	4.22947	4.08743
51	0.02754	2.69646	1.85892	3.40507	4.91817	4.61357	4.49304	6.49101	6.70559	6.42596	1.44307	1.60907	1.43806	2.41013	2.16112	3.46805	3.683	1.93428	5.24694	5.08488	1.13922	1.51117	2.54828	5.40482	1.21491	5.1939	2.09827	1.76815	4.35472	4.15649	4.99696	4.32491	4.40999	1.71106	4.43889	5.0186	3.69163	4.22934	4.08733
52	0.02808	2.69627	1.85877	3.40458	4.91775	4.61297	4.49289	6.49023	6.70587	6.42625	1.443	1.60913	1.43809	2.41012	2.16113	3.4675	3.68237	1.93436	5.2471	5.08505	1.13919	1.51116	2.54817	5.40511	1.21491	5.19404	2.09814	1.76814	4.35455	4.15604	4.99631	4.32425	4.4103	1.71113	4.43821	5.01889	3.69153	4.22922	4.08722
53	0.02862	2.69609	1.85862	3.4041	4.91732	4.61237	4.49273	6.48948	6.70612	6.42651	1.44292	1.60919	1.43813	2.41011	2.16114	3.46696	3.68174	1.93443	5.24724	5.0852	1.13916	1.51116	2.54805	5.40537	1.21491	5.19416	2.09801	1.76814	4.35437	4.1556	4.99568	4.32361	4.41059	1.7112	4.43756	5.01917	3.69143	4.2291	4.08712
54	0.02916	2.69591	1.85847	3.40361	4.9169	4.61178	4.49257	6.48876	6.70636	6.42675	1.44285	1.60925	1.43816	2.4101	2.16115	3.46641	3.68112	1.9345	5.24735	5.08534	1.13913	1.51115	2.54794	5.40562	1.21491	5.19426	2.09789	1.76813	4.35419	4.15516	4.99504	4.32296	4.41086	1.71127	4.43694	5.01942	3.69133	4.22898	4.08702
55	0.0297	2.69572	1.85831	3.40313	4.91648	4.6112	4.49242	6.48807	6.70659	6.42698	1.44278	1.60931	1.4382	2.41009	2.16116	3.46587	3.68051	1.93457	5.24746	5.08546	1.1391	1.51115	2.54782	5.40585	1.21491	5.19434	2.09777	1.76813	4.35402	4.15472	4.99442	4.32233	4.41111	1.71135	4.43635	5.01966	3.69122	4.22886	4.08691
56	0.03024	2.69554	1.85816	3.40265	4.91606	4.61062	4.49226	6.48741	6.7068	6.42719	1.44271	1.60938	1.43824	2.41008	2.16117	3.46533	3.67989	1.93465	5.24754	5.08556	1.13907	1.51114	2.54771	5.40606	1.21491	5.19441	2.09765	1.76812	4.35385	4.15429	4.9938	4.3217	4.41134	1.71143	4.43579	5.01988	3.69112	4.22874	4.08681
